순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가총액,시가총액비중(%),상장주식수(천주),외국인 보유주식수,외국인 지분율(%),총카운트
2120,199870,세기리텍,"1,250","140","12.6","20","25,100","12,253,787,500","0.00","9,803,030",,,
2121,101360,이엔드디,"1,995","260","15.0","10","19,950","12,249,300,000","0.00","6,140,000",,,
2122,003535,한화투자증권우,"2,545","75","3.0","82,093","206,988,905","12,216,000,000","0.00","4,800,000",,,
2123,173130,오파스넷,"4,115","0","0.0","0","0","12,211,270,730","0.00","2,967,502",,,
2124,204620,유안타제1호스팩,"2,030","0","0.0","0","0","12,180,000,000","0.00","6,000,000",,,
2125,230400,자비스,"3,800","100","2.7","264","1,003,200","11,940,550,000","0.00","3,142,250",,,
2126,252370,유쎌,"9,940","-260","-2.6","3,785","32,930,740","11,928,000,000","0.00","1,200,000",,,
2127,114920,대주이엔티,"3,410","-490","-12.6","600","2,046,000","11,830,995,000","0.00","3,469,500",,,
2128,095300,세한엔에스브이,"937","0","0.0","0","0","11,766,148,872","0.00","12,557,256",,,
2129,204440,대우스팩2호,"2,040","5","0.2","179,870","366,553,965","11,730,000,000","0.00","5,750,000",,,
2130,205470,하이제2호스팩,"2,075","0","0.0","0","0","11,723,750,000","0.00","5,650,000",,,
2131,220110,드림티엔터테인먼트,"1,590","195","14.0","1,351","1,791,200","11,494,933,620","0.00","7,229,518",,,
2132,252500,IBKS지엠비스팩,"2,145","0","0.0","0","0","11,400,675,000","0.00","5,315,000",,,
2133,241510,이에스산업,"1,900","100","5.6","44","78,870","11,367,700,000","0.00","5,983,000",,,
2134,199290,바이오프로테크,"3,700","10","0.3","539","1,994,300","11,331,727,300","0.00","3,062,629",,,
2135,214150,케이티비스팩2호,"2,055","-5","-0.2","3,903","7,957,325","11,302,500,000","0.00","5,500,000",,,
2136,204650,케이티비스팩1호,"2,055","0","0.0","0","0","11,302,500,000","0.00","5,500,000",,,
2137,204760,현대에이블스팩1호,"2,030","30","0.0","48,625","98,893,265","11,215,750,000","0.00","5,525,000",,,
2138,000885,한화우,"23,400","1,000","4.5","43,351","1,018,366,200","11,215,479,600","0.00","479,294",,,
2139,007575,일양약품우,"25,000","150","0.6","3,590","90,466,050","11,127,000,000","0.00","445,080",,,
2140,215090,유진에이씨피씨스팩2호,"2,010","-10","-0.5","13,526","27,128,585","11,055,000,000","0.00","5,500,000",,,
2141,207930,SK1호스팩,"2,010","-5","-0.2","33,033","66,394,285","11,055,000,000","0.00","5,500,000",,,
2142,240540,한국4호스팩,"2,000","10","0.5","33,078","65,702,055","11,000,000,000","0.00","5,500,000",,,
2143,223040,교보5호스팩,"2,025","30","0.0","5,851","11,842,235","10,995,750,000","0.00","5,430,000",,,
2144,215580,대우스팩3호,"2,030","10","0.5","4,110","8,281,665","10,982,300,000","0.00","5,410,000",,,
2145,246830,시냅스엠,"8,260","-1,440","-14.8","3","24,780","10,833,898,600","0.00","1,311,610",,,
2146,149010,아이케이세미콘,"3,400","-600","-15.0","1,928","6,829,480","10,608,000,000","0.00","3,120,000",,,
2147,232530,이엠티,"1,055","0","0.0","0","0","10,597,268,220","0.00","10,044,804",,,
2148,26490K,크라운제과우,"13,600","-50","-0.4","26,113","352,981,350","10,520,416,000","0.00","773,560",,,
2149,103660,씨앗,"4,595","580","14.4","1","4,595","10,510,970,600","0.00","2,287,480",,,
2150,217320,썬테크,"10,000","0","0.0","0","0","10,500,000,000","0.00","1,050,000",,,
2151,226360,케이비드림4호스팩,"1,975","30","0.0","67,277","132,687,900","10,497,125,000","0.00","5,315,000",,,
2152,230490,동부제4호스팩,"1,980","5","0.2","2,481","4,900,020","10,494,000,000","0.00","5,300,000",,,
2153,250930,케이비제10호스팩,"1,985","30","0.0","2,442","4,847,370","10,341,850,000","0.00","5,210,000",,,
2154,019175,신풍제약우,"4,640","145","3.2","8,043","36,972,495","10,208,000,000","0.00","2,200,000",,,
2155,225590,신영스팩2호,"1,985","10","0.5","7,460","14,770,505","10,133,425,000","0.00","5,105,000",,,
2156,262830,대신밸런스제4호스팩,"1,970","-15","-0.8","15,804","31,226,330","9,869,700,000","0.00","5,010,000",,,
2157,083610,아시아14호,"5,040","30","0.0","200","1,008,000","9,808,817,760","0.00","1,946,194",,,
2158,002005,한국유리우,"21,500","-300","-1.4","532","11,463,500","9,777,490,500","0.00","454,767",,,
2159,211050,인카금융서비스,"3,300","-130","-3.8","901","2,707,900","9,772,854,300","0.00","2,961,471",,,
2160,217810,엔에이치스팩7호,"2,020","-10","-0.5","16,881","33,945,950","9,756,600,000","0.00","4,830,000",,,
2161,083620,아시아15호,"5,010","10","0.2","3,066","15,345,560","9,752,380,830","0.00","1,946,583",,,
2162,219580,골든브릿지제3호스팩,"1,990","-15","-0.8","56,578","112,333,110","9,751,000,000","0.00","4,900,000",,,
2163,235010,하이에이아이1호스팩,"1,960","-10","-0.5","1,663","3,265,500","9,702,000,000","0.00","4,950,000",,,
2164,189350,코셋,"2,410","0","0.0","0","0","9,640,000,000","0.00","4,000,000",,,
2165,265480,미래에셋대우스팩1호,"1,980","-20","-1.0","313,515","621,594,345","9,583,200,000","0.00","4,840,000",,,
2166,239340,미래에셋제5호스팩,"1,990","5","0.2","17,159","33,910,005","9,552,000,000","0.00","4,800,000",,,
2167,217500,하이제3호스팩,"2,000","-10","-0.5","2,549","5,086,875","9,500,000,000","0.00","4,750,000",,,
2168,092590,럭스피아,"1,295","-140","-9.8","901","1,108,295","9,441,971,910","0.00","7,291,098",,,
2169,225430,IBKS제3호스팩,"2,095","5","0.2","4,255","8,811,220","9,427,500,000","0.00","4,500,000",,,
2170,140660,위월드,"3,750","470","14.3","3,603","13,558,460","9,327,195,000","0.00","2,487,252",,,
2171,084440,유비온,"3,045","-5","-0.2","410","1,216,450","9,126,190,815","0.00","2,997,107",,,
2172,001795,대한제당우,"13,900","50","0.4","1,257","17,477,600","9,011,036,400","0.00","648,276",,,
2173,254120,IBKS제5호스팩,"2,000","-5","-0.2","2,939","5,879,930","9,000,000,000","0.00","4,500,000",,,
2174,226440,동부스팩3호,"1,985","5","0.2","25,385","50,138,515","8,833,250,000","0.00","4,450,000",,,
2175,006345,대원전선우,"3,300","90","2.8","835,584","3,017,086,220","8,649,960,000","0.00","2,621,200",,,
2176,245030,스페이스솔루션,"7,690","110","1.4","137","1,007,290","8,612,800,000","0.00","1,120,000",,,
2177,021045,대호피앤씨우,"1,975","-45","-2.2","629,171","1,251,842,440","8,378,870,350","0.00","4,242,466",,,
2178,225440,이베스트스팩3호,"1,980","-5","-0.2","34,649","68,328,435","8,118,000,000","0.00","4,100,000",,,
2179,083350,동북아10호,"5,020","30","0.0","210","1,054,200","7,960,013,200","0.00","1,585,660",,,
2180,083390,동북아14호,"5,020","-20","-0.4","16,163","81,138,260","7,960,013,200","0.00","1,585,660",,,
2181,083360,동북아11호,"5,010","-10","-0.2","10,352","51,863,520","7,944,156,600","0.00","1,585,660",,,
2182,218150,하나머스트5호스팩,"2,250","-50","-2.2","215,653","490,128,865","7,942,500,000","0.00","3,530,000",,,
2183,083380,동북아13호,"4,980","-10","-0.2","3,176","15,637,240","7,896,586,800","0.00","1,585,660",,,
2184,083370,동북아12호,"4,970","60","1.2","8,218","40,405,620","7,880,730,200","0.00","1,585,660",,,
2185,206660,골든브릿지제2호스팩,"2,015","-15","-0.7","115,648","232,728,625","7,858,500,000","0.00","3,900,000",,,
2186,000225,유유제약1우,"6,900","350","5.3","1,243,843","9,537,789,660","7,820,908,500","0.00","1,133,465",,,
2187,091270,유디피,"1,065","135","14.5","5","5,325","7,815,240,510","0.00","7,338,254",,,
2188,121060,유니포인트,"12,450","350","2.9","107","1,340,850","7,447,179,150","0.00","598,167",,,
2189,004545,깨끗한나라우,"20,300","500","2.5","10,508","210,979,800","7,433,048,000","0.00","366,160",,,
2190,001525,동양우,"11,900","900","8.2","45,779","552,332,100","7,350,998,900","0.00","617,731",,,
2191,223220,구름컴퍼니,"1,195","30","0.0","1,604","1,918,630","7,293,202,110","0.00","6,103,098",,,
2192,232330,SK3호스팩,"1,995","0","0.0","0","0","7,182,000,000","0.00","3,600,000",,,
2193,208870,하나머스트3호스팩,"3,005","-60","-2.0","296,437","897,261,895","7,091,800,000","0.00","2,360,000",,,
2194,257730,신한제3호스팩,"2,000","-10","-0.5","28,640","57,297,035","7,010,000,000","0.00","3,505,000",,,
2195,210610,소프트캠프,"4,295","555","14.8","1","4,295","7,000,850,000","0.00","1,630,000",,,
2196,014825,동원시스템즈우,"25,950","250","1.0","132","3,380,000","6,886,040,100","0.00","265,358",,,
2197,235090,씨케이컴퍼니,"1,980","-20","-1.0","25,050","45,172,200","6,836,583,600","0.00","3,452,820",,,
2198,220260,케이프이에스스팩,"2,215","0","0.0","0","0","6,689,300,000","0.00","3,020,000",,,
2199,084695,대상홀딩스우,"7,180","-20","-0.3","3,490","24,899,710","6,558,800,760","0.00","913,482",,,
2200,013367,일성건설2우B,"10,450","400","4.0","518,881","5,571,546,950","6,491,958,000","0.00","621,240",,,
2201,247300,인프라웨어테크놀러지,"1,575","205","15.0","810","1,015,750","6,432,772,500","0.00","4,084,300",,,
2202,215100,하나머스트4호스팩,"2,275","-30","-1.3","184,599","419,250,945","6,370,000,000","0.00","2,800,000",,,
2203,189700,디피앤케이,"869","69","8.6","10","7,745","6,331,046,491","0.00","7,285,439",,,
2204,258790,케이비제11호스팩,"1,970","-10","-0.5","29,852","58,869,465","6,323,700,000","0.00","3,210,000",,,
2205,002995,금호산업우,"21,350","150","0.7","6,147","130,722,550","6,239,879,100","0.00","292,266",,,
2206,001745,SK네트웍스우,"54,800","-200","-0.4","2,249","122,521,800","6,227,910,400","0.00","113,648",,,
2207,252940,에스엠로보틱스,"2,995","-380","-11.3","313","898,560","6,214,625,000","0.00","2,075,000",,,
2208,18064K,한진칼우,"11,550","400","3.6","1,112","12,783,350","6,199,647,300","0.00","536,766",,,
2209,264290,한화에이스스팩3호,"2,010","-5","-0.2","3,290","6,615,405","6,190,800,000","0.00","3,080,000",,,
2210,185190,수프로,"1,795","0","0.0","0","0","5,969,182,750","0.00","3,325,450",,,
2211,016385,동부제철우,"37,000","30","0.0","2,327","87,029,850","5,932,358,000","0.00","160,334",,,
2212,009275,신원우,"64,800","-6,600","-9.2","20,001","1,322,731,200","5,879,952,000","0.00","90,740",,,
2213,011155,CJ씨푸드1우,"28,600","-450","-1.6","8,854","255,967,750","5,720,000,000","0.00","200,000",,,
2214,012205,계양전기우,"4,070","55","1.4","18,834","76,348,545","5,698,000,000","0.00","1,400,000",,,
2215,005965,동부건설우,"25,000","1,100","4.6","23,180","590,772,650","5,643,300,000","0.00","225,732",,,
2216,002785,진흥기업우B,"6,450","770","13.6","1,311,335","8,369,956,500","5,529,056,100","0.00","857,218",,,
2217,263770,신영스팩3호,"2,040","30","0.0","1,013","2,048,110","5,314,200,000","0.00","2,605,000",,,
2218,003075,코오롱글로벌우,"16,900","1,400","9.0","32,142","516,157,500","5,286,370,700","0.00","312,803",,,
2219,000725,현대건설우,"52,800","-200","-0.4","1,990","106,140,000","5,219,596,800","0.00","98,856",,,
2220,010145,삼성중공우,"45,000","-200","-0.4","1,789","81,159,550","5,168,025,000","0.00","114,845",,,
2221,207720,엔에이치SL스팩,"2,060","30","0.0","18,065","36,906,845","5,160,300,000","0.00","2,505,000",,,
